17420,0
17430,0
17440,0
17450,0
17460,0
17470,0
17480,0
17490,0
17500,0
17510,0
17520,0
17530,0
17540,0
17550,0
17560,0
17570,0
17580,0
17590,0
17600,0
17610,0
17620,0
17630,0
17640,0
17650,0
17660,0
17670,0
17680,0
17690,0
17700,0
17710,0
17720,0
17730,0
17740,0
17750,0
17760,0
17770,1
17780,1
17790,1
17800,1
17810,1
17820,1
17830,1
17840,1
17850,1
17860,1
17870,1
17880,1
17890,1
17900,1
17910,1
17920,1
17930,1
17940,1
17950,1
17960,1
17970,0
17980,0
17990,0
18000,0
18010,0
18020,0
18030,0
18040,0
18050,0
18060,0
18070,0
18080,0
18090,0
18100,0
18110,0
18120,0
18130,0
18140,0
18150,0
18160,0
18170,0
18180,0
18190,0
18200,0
18210,0
18220,0
18230,0
18240,0
18250,0
18260,0
18270,0
18280,0
18290,0
18300,0
18310,0
18320,0
18330,0
18340,0
18350,0
18360,0
18370,0
18380,0
18390,0
18400,0
18410,0
18420,0
18430,0
18440,0
18450,0
18460,0
18470,0
18480,0
18490,0
18500,0
18510,0
18520,0
18530,0
18540,0
18550,0
18560,0
18570,0
18580,0
18590,0
18600,0
18610,0
18620,0
18630,0
18640,0
18650,0
18660,0
18670,0
18680,0
18690,0
18700,0
18710,0
18720,0
18730,0
18740,0
18750,0
18760,0
18770,1
18780,1
18790,1
18800,1
18810,1
18820,1
18830,1
18840,1
18850,1
18860,1
18870,1
18880,1
18890,1
18900,1
18910,1
18920,1
18930,1
18940,1
18950,1
18960,1
18970,0
18980,0
18990,0
19000,0
19010,0
19020,0
19030,0
19040,0
19050,0
19060,0
19070,0
19080,0
19090,0
19100,0
19110,0
19120,0
19130,0
19140,0
19150,0
19160,0
19170,1
19180,1
19190,1
19200,1
19210,1
19220,1
19230,1
19240,1
19250,1
19260,1
19270,1
19280,1
19290,1
19300,1
19310,1
19320,1
19330,1
19340,1
19350,1
19360,1
19370,0
19380,0
19390,0
19400,0
19410,0
19420,0
19430,0
19440,0
19450,0
19460,0
19470,0
19480,0
19490,0
19500,0
19510,0
19520,0
19530,0
19540,0
19550,0
19560,0
19570,0
19580,0
19590,0
19600,0
19610,0
19620,0
19630,0
19640,0
19650,0
19660,0
19670,0
19680,0
19690,0
19700,0
19710,0
19720,0
19730,0
19740,0
19750,0
19760,1
19770,1
19780,1
19790,1
19800,1
19810,1
19820,1
19830,1
19840,1
19850,1
19860,1
19870,1
19880,1
19890,1
19900,1
19910,1
19920,1
19930,1
19940,1
19950,1
19960,1
19970,1
19980,1
19990,1
20000,1
20010,1
20020,1
20030,1
20040,1
20050,1
20060,1
20070,1
20080,1
20090,1
20100,1
20110,1
20120,1
20130,1
20140,1
20150,1
20160,0
20170,0
20180,0
20190,0
20200,0
20210,0
20220,0
20230,0
20240,0
20250,0
20260,0
20270,0
20280,0
20290,0
20300,0
20310,0
20320,0
20330,0
20340,0
20350,0
20360,1
20370,1
20380,1
20390,1
20400,1
20410,1
20420,1
20430,1
20440,1
20450,1
20460,1
20470,1
20480,1
20490,1
20500,1
20510,1
20520,1
20530,1
20540,1
20550,1
20560,0
20570,0
20580,0
20590,0
20600,0
20610,0
20620,0
20630,0
20640,0
20650,0
20660,0
20670,0
20680,0
20690,0
20700,0
20710,0
20720,0
20730,0
20740,0
20750,0
20760,1
20770,1
20780,1
20790,1
20800,1
20810,1
20820,1
20830,1
20840,1
20850,1
20860,1
20870,1
20880,1
20890,1
20900,1
20910,1
20920,1
20930,1
20940,1
20950,1
20960,0
20970,0
20980,0
20990,0
21000,0
21010,0
21020,0
21030,0
21040,0
21050,0
21060,0
21070,0
21080,0
21090,0
21100,0
21110,0
21120,0
21130,0
21140,0
21150,0
21160,0
21170,0
21180,0
21190,0
21200,0
21210,0
21220,0
21230,0
21240,0
21250,0
21260,0
21270,0
21280,0
21290,0
21300,0
21310,0
21320,0
21330,0
21340,0
21350,0
21360,0
21370,0
21380,0
21390,0
21400,0
21410,0
21420,0
21430,0
21440,0
21450,0
21460,0
21470,0
21480,0
21490,0
21500,0
21510,0
21520,0
21530,0
21540,0
21550,0
21560,0
21570,0
21580,0
21590,0
21600,0
21610,0
21620,0
21630,0
21640,0
21650,0
21660,0
21670,0
21680,0
21690,0
21700,0
21710,0
21720,0
21730,0
21740,0
21750,0
21760,0
21770,0
21780,0
21790,0
21800,0
21810,0
21820,0
21830,0
21840,0
21850,0
21860,0
21870,0
21880,0
21890,0
21900,0
21910,0
21920,0
21930,0
21940,0
21950,0
21960,1
21970,1
21980,1
21990,1
22000,1
22010,1
22020,1
22030,1
22040,1
22050,1
22060,1
22070,1
22080,1
22090,1
22100,1
22110,1
22120,1
22130,1
22140,1
22150,1
22160,1
22170,1
22180,1
22190,1
22200,1
22210,1
22220,1
22230,1
22240,1
22250,1
22260,1
22270,1
22280,1
22290,1
22300,1
22310,1
22320,1
22330,1
22340,1
22350,1
22360,1
22370,1
22380,1
22390,1
22400,1
22410,1
22420,1
22430,1
22440,1
22450,1
22460,1
22470,1
22480,1
22490,1
22500,1
22510,1
22520,1
22530,1
22540,1
22550,1
22560,1
22570,1
22580,1
22590,1
22600,1
22610,1
22620,1
22630,1
22640,1
22650,1
22660,1
22670,1
22680,1
22690,1
22700,1
22710,1
22720,1
22730,1
22740,1
22750,0
22760,0
22770,0
22780,0
22790,0
22800,0
22810,0
22820,0
22830,0
22840,0
22850,0
22860,0
22870,0
22880,0
22890,0
22900,0
22910,0
22920,0
22930,0
22940,0
22950,0
22960,0
22970,0
22980,0
22990,0
23000,0
23010,0
23020,0
23030,0
23040,0
23050,0
23060,0
23070,0
23080,0
23090,0
23100,0
23110,0
23120,0
23130,0
23140,0
23150,1
23160,1
23170,1
23180,1
23190,1
23200,1
23210,1
23220,1
23230,1
23240,1
23250,1
23260,1
23270,1
23280,1
23290,1
23300,1
23310,1
23320,1
23330,1
23340,1
23350,0
23360,0
23370,0
23380,0
23390,0
23400,0
23410,0
23420,0
23430,0
23440,0
23450,0
23460,0
23470,0
23480,0
23490,0
23500,0
23510,0
23520,0
23530,0
23540,0
23550,1
23560,1
23570,1
23580,1
23590,1
23600,1
23610,1
23620,1
23630,1
23640,1
23650,1
23660,1
23670,1
23680,1
23690,1
23700,1
23710,1
23720,1
23730,1
23740,1
23750,0
23760,0
23770,0
23780,0
23790,0
23800,0
23810,0
23820,0
23830,0
23840,0
23850,0
23860,0
23870,0
23880,0
23890,0
23900,0
23910,0
23920,0
23930,0
23940,0
23950,0
23960,0
23970,0
23980,0
23990,0
24000,0
24010,0
24020,0
24030,0
24040,0
24050,0
24060,0
24070,0
24080,0
24090,0
24100,0
24110,0
24120,0
24130,0
24140,0
24150,0
24160,0
24170,0
24180,0
24190,0
24200,0
24210,0
24220,0
24230,0
24240,0
24250,0
24260,0
24270,0
24280,0
24290,0
24300,0
24310,0
24320,0
24330,0
24340,0
24350,0
24360,0
24370,0
24380,0
24390,0
24400,0
24410,0
24420,0
24430,0
24440,0
24450,0
24460,0
24470,0
24480,0
24490,0
24500,0
24510,0
24520,0
24530,0
24540,0
24550,1
24560,1
24570,1
24580,1
24590,1
24600,1
24610,1
24620,1
24630,1
24640,1
24650,1
24660,1
24670,1
24680,1
24690,1
24700,1
24710,1
24720,1
24730,1
24740,0
24750,0
24760,0
24770,0
24780,0
24790,0
24800,0
24810,0
24820,0
24830,0
24840,0
24850,0
24860,0
24870,0
24880,0
24890,0
24900,0
24910,0
24920,0
24930,0
24940,0
24950,0
24960,0
24970,0
24980,0
24990,0
25000,0
25010,0
25020,0
25030,0
25040,0
25050,0
25060,0
25070,0
25080,0
25090,0
25100,0
25110,0
25120,0
25130,0
25140,1
25150,1
25160,1
25170,1
25180,1
25190,1
25200,1
25210,1
25220,1
25230,1
25240,1
25250,1
25260,1
25270,1
25280,1
25290,1
25300,1
25310,1
25320,1
25330,1
25340,0
25350,0
25360,0
25370,0
25380,0
25390,0
25400,0
25410,0
25420,0
25430,0
25440,0
25450,0
25460,0
25470,0
25480,0
25490,0
25500,0
25510,0
25520,0
25530,0
25540,1
25550,1
25560,1
25570,1
25580,1
25590,1
25600,1
25610,1
25620,1
25630,1
25640,1
25650,1
25660,1
25670,1
25680,1
25690,1
25700,1
25710,1
25720,1
25730,1
25740,0
25750,0
25760,0
25770,0
25780,0
25790,0
25800,0
25810,0
25820,0
25830,0
25840,0
25850,0
25860,0
25870,0
25880,0
25890,0
25900,0
25910,0
25920,0
25930,0
25940,1
25950,1
25960,1
25970,1
25980,1
25990,1
26000,1
26010,1
26020,1
26030,1
26040,1
26050,1
26060,1
26070,1
26080,1
26090,1
26100,1
26110,1
26120,1
26130,1
26140,0
26150,0
26160,0
26170,0
26180,0
26190,0
26200,0
26210,0
26220,0
26230,0
26240,0
26250,0
26260,0
26270,0
26280,0
26290,0
26300,0
26310,0
26320,0
26330,0
26340,1
26350,1
26360,1
26370,1
26380,1
26390,1
26400,1
26410,1
26420,1
26430,1
26440,1
26450,1
26460,1
26470,1
26480,1
26490,1
26500,1
26510,1
26520,1
26530,1
26540,0
26550,0
26560,0
26570,0
26580,0
26590,0
26600,0
26610,0
26620,0
26630,0
26640,0
26650,0
26660,0
26670,0
26680,0
26690,0
26700,0
26710,0
26720,0
26730,0
26740,1
26750,1
26760,1
26770,1
26780,1
26790,1
26800,1
26810,1
26820,1
26830,1
26840,1
26850,1
26860,1
26870,1
26880,1
26890,1
26900,1
26910,1
26920,1
26930,1
26940,0
26950,0
26960,0
26970,0
26980,0
26990,0
27000,0
27010,0
27020,0
27030,0
27040,0
27050,0
27060,0
27070,0
27080,0
27090,0
27100,0
27110,0
27120,0
27130,0
27140,1
27150,1
27160,1
27170,1
27180,1
27190,1
27200,1
27210,1
27220,1
27230,1
27240,1
27250,1
27260,1
27270,1
27280,1
27290,1
27300,1
27310,1
27320,1
27330,0
27340,0
27350,0
27360,0
27370,0
27380,0
27390,0
27400,0
27410,0
27420,0
27430,0
27440,0
27450,0
27460,0
27470,0
27480,0
27490,0
27500,0
27510,0
27520,0
27530,0
27540,0
27550,0
27560,0
27570,0
27580,0
27590,0
27600,0
27610,0
27620,0
27630,0
27640,0
27650,0
27660,0
27670,0
27680,0
27690,0
27700,0
27710,0
27720,0
27730,1
27740,1
27750,1
27760,1
27770,1
27780,1
27790,1
27800,1
27810,1
27820,1
27830,1
27840,1
27850,1
27860,1
27870,1
27880,1
27890,1
27900,1
27910,1
27920,1
27930,0
27940,0
27950,0
27960,0
27970,0
27980,0
27990,0
28000,0
28010,0
28020,0
28030,0
28040,0
28050,0
28060,0
28070,0
28080,0
28090,0
28100,0
28110,0
28120,0
28130,0
28140,0
28150,0
28160,0
28170,0
28180,0
28190,0
28200,0
28210,0
28220,0
28230,0
28240,0
28250,0
28260,0
28270,0
28280,0
28290,0
28300,0
28310,0
28320,0
28330,1
28340,1
28350,1
28360,1
28370,1
28380,1
28390,1
28400,1
28410,1
28420,1
28430,1
28440,1
28450,1
28460,1
28470,1
28480,1
28490,1
28500,1
28510,1
28520,1
28530,0
28540,0
28550,0
28560,0
28570,0
28580,0
28590,0
28600,0
28610,0
28620,0
28630,0
28640,0
28650,0
28660,0
28670,0
28680,0
28690,0
28700,0
28710,0
28720,0
28730,0
28740,0
28750,0
28760,0
28770,0
28780,0
28790,0
28800,0
28810,0
28820,0
28830,0
28840,0
28850,0
28860,0
28870,0
28880,0
28890,0
28900,0
28910,0
28920,0
28930,1
28940,1
28950,1
28960,1
28970,1
28980,1
28990,1
29000,1
29010,1
29020,1
29030,1
29040,1
29050,1
29060,1
29070,1
29080,1
29090,1
29100,1
29110,1
29120,1
29130,1
29140,1
29150,1
29160,1
29170,1
29180,1
29190,1
29200,1
29210,1
29220,1
29230,1
29240,1
29250,1
29260,1
29270,1
29280,1
29290,1
29300,1
29310,1
29320,1
29330,1
29340,1
29350,1
29360,1
29370,1
29380,1
29390,1
29400,1
29410,1
29420,1
29430,1
29440,1
29450,1
29460,1
29470,1
29480,1
29490,1
29500,1
29510,1
29520,1
29530,0
29540,0
29550,0
29560,0
29570,0
29580,0
29590,0
29600,0
29610,0
29620,0
29630,0
29640,0
29650,0
29660,0
29670,0
29680,0
29690,0
29700,0
29710,0
29720,0
29730,0
29740,0
29750,0
29760,0
29770,0
29780,0
29790,0
29800,0
29810,0
29820,0
29830,0
29840,0
29850,0
29860,0
29870,0
29880,0
29890,0
29900,0
29910,0
29920,1
29930,1
29940,1
29950,1
29960,1
29970,1
29980,1
29990,1
30000,1
30010,1
30020,1
30030,1
30040,1
30050,1
30060,1
30070,1
30080,1
30090,1
30100,1
30110,1
30120,1
30130,1
30140,1
30150,1
30160,1
30170,1
30180,1
30190,1
30200,1
30210,1
30220,1
30230,1
30240,1
30250,1
30260,1
30270,1
30280,1
30290,1
30300,1
30310,1
30320,0
30330,0
30340,0
30350,0
30360,0
30370,0
30380,0
30390,0
30400,0
30410,0
30420,0
30430,0
30440,0
30450,0
30460,0
30470,0
30480,0
30490,0
30500,0
30510,0
30520,0
30530,0
30540,0
30550,0
30560,0
30570,0
30580,0
30590,0
30600,0
30610,0
30620,0
30630,0
30640,0
30650,0
30660,0
30670,0
30680,0
30690,0
30700,0
30710,0
30720,1
30730,1
30740,1
30750,1
30760,1
30770,1
30780,1
30790,1
30800,1
30810,1
30820,1
30830,1
30840,1
30850,1
30860,1
30870,1
30880,1
30890,1
30900,1
30910,1
30920,0
30930,0
30940,0
30950,0
30960,0
30970,0
30980,0
30990,0
31000,0
31010,0
31020,0
31030,0
31040,0
31050,0
31060,0
31070,0
31080,0
31090,0
31100,0
31110,0
31120,0
31130,0
31140,0
31150,0
31160,0
31170,0
31180,0
31190,0
31200,0
31210,0
31220,0
31230,0
31240,0
31250,0
31260,0
31270,0
31280,0
31290,0
31300,0
31310,0
31320,0
31330,0
31340,0
31350,0
31360,0
31370,0
31380,0
31390,0
31400,0
31410,0
31420,0
31430,0
31440,0
31450,0
31460,0
31470,0
31480,0
31490,0
31500,0
31510,0
31520,1
31530,1
31540,1
31550,1
31560,1
31570,1
31580,1
31590,1
31600,1
31610,1
31620,1
31630,1
31640,1
31650,1
31660,1
31670,1
31680,1
31690,1
31700,1
31710,1
31720,1
31730,1
31740,1
31750,1
31760,1
31770,1
31780,1
31790,1
31800,1
31810,1
31820,1
31830,1
31840,1
31850,1
31860,1
31870,1
31880,1
31890,1
31900,1
31910,1
31920,1
31930,1
31940,1
31950,1
31960,1
31970,1
31980,1
31990,1
32000,1
32010,1
32020,1
32030,1
32040,1
32050,1
32060,1
32070,1
32080,1
32090,1
32100,1
32110,1
32120,1
32130,1
32140,1
32150,1
32160,1
32170,1
32180,1
32190,1
32200,1
32210,1
32220,1
32230,1
32240,1
32250,1
32260,1
32270,1
32280,1
32290,1
32300,1
32310,0
32320,0
32330,0
32340,0
32350,0
32360,0
32370,0
32380,0
32390,0
32400,0
32410,0
32420,0
32430,0
32440,0
32450,0
32460,0
32470,0
32480,0
32490,0
32500,0
32510,0
32520,0
32530,0
32540,0
32550,0
32560,0
32570,0
32580,0
32590,0
32600,0
32610,0
32620,0
32630,0
32640,0
32650,0
32660,0
32670,0
32680,0
32690,0
32700,0
32710,1
32720,1
32730,1
32740,1
32750,1
32760,1
32770,1
32780,1
32790,1
32800,1
32810,1
32820,1
32830,1
32840,1
32850,1
32860,1
32870,1
32880,1
32890,1
32900,1
32910,0
32920,0
32930,0
32940,0
32950,0
32960,0
32970,0
32980,0
32990,0
33000,0
33010,0
33020,0
33030,0
33040,0
33050,0
33060,0
33070,0
33080,0
33090,0
33100,0
33110,0
33120,0
33130,0
33140,0
33150,0
33160,0
33170,0
33180,0
33190,0
33200,0
33210,0
33220,0
33230,0
33240,0
33250,0
33260,0
33270,0
33280,0
33290,0
33300,0
33310,0
33320,0
33330,0
33340,0
33350,0
33360,0
33370,0
33380,0
33390,0
33400,0
33410,0
33420,0
33430,0
33440,0
33450,0
33460,0
33470,0
33480,0
33490,0
33500,0
33510,0
33520,0
33530,0
33540,0
33550,0
33560,0
33570,0
33580,0
33590,0
33600,0
33610,0
33620,0
33630,0
33640,0
33650,0
33660,0
33670,0
33680,0
33690,0
33700,0
33710,0
33720,0
33730,0
33740,0
33750,0
33760,0
33770,0
33780,0
33790,0
33800,0
33810,0
33820,0
33830,0
33840,0
33850,0
33860,0
33870,0
33880,0
33890,0
33900,0
33910,0
33920,0
33930,0
33940,0
33950,0
33960,0
33970,0
33980,0
33990,0
34000,0
34010,0
34020,0
34030,0
34040,0
34050,0
34060,0
34070,0
34080,0
34090,0
34100,0
34110,0
34120,0
34130,0
34140,0
34150,0
34160,0
34170,0
34180,0
34190,0
34200,0
34210,0
34220,0
34230,0
34240,0
34250,0
34260,0
34270,0
34280,0
34290,0
34300,0
34310,0
34320,0
34330,0
34340,0
34350,0
34360,0
34370,0
34380,0
34390,0
34400,0
34410,0
34420,0
34430,0
34440,0
34450,0
34460,0
34470,0
34480,0
34490,0
34500,0
34510,0
34520,0
34530,0
34540,0
34550,0
34560,0
34570,0
34580,0
34590,0
34600,0
34610,0
34620,0
34630,0
34640,0
34650,0
34660,0
34670,0
34680,0
34690,0
34700,0
34710,0
34720,0
34730,0
34740,0
34750,0
34760,0
34770,0
34780,0
34790,0
34800,0
34810,0
34820,0
34830,0
34840,0
34850,0
34860,0
34870,0
34880,0
34890,0
34900,0
34910,0
34920,0
34930,0
34940,0
34950,0
34960,0
34970,0
34980,0
34990,0
35000,0
35010,0
35020,0
35030,0
35040,0
35050,0
